  3.5756160e-141   1.1017980e-28  8.4882587e-112   5.2791555e-11   1.2606299e-73  4.2522211e-101  2.2354596e-147   4.2739282e-97  1.3717218e-118  4.9460283e-171  1.5564590e-109  1.1069068e-135   1.4303295e-87   7.6935701e-71   1.3970575e-87   6.6373192e-25  1.2890721e-116  3.1389866e-145   6.7516937e-35   4.5165043e-34  3.9399579e-129  1.4433427e-170   2.2624992e-10   8.5144718e-19  1.5005781e-141  3.0007550e-148   2.5426328e-09   5.1106774e-82   7.5149697e-85  2.2600148e-118   3.6433999e-66  7.1372647e-165   1.2139664e-43   5.1169944e-95  2.0823640e-124  4.4824064e-138  3.8992024e-159  2.3060076e-146  1.9875466e-109  2.2137011e-149   2.4021035e-74  2.7012856e-153   2.4877568e-22   3.6015301e-92  4.6610218e-129  2.9674371e-170   2.1170639e-51   3.7715406e-07   6.1697188e-78  5.0330636e-123   7.7182912e-30   3.0029159e-23   3.7609072e-76   7.4325743e-80   4.8483929e-53  9.6820785e-116  4.9070602e-130  6.9477277e-137  1.5078248e-105   5.5715102e-52   9.1752947e-41   5.6482010e-90   6.2229228e-95   6.3499420e-39   3.8689299e-86  6.6356701e-112   2.8155487e-58   4.9605587e-98  4.5376900e-113   2.3777494e-90  1.3544326e-133  1.4182052e-168  3.8707951e-156  8.0847450e-133   5.0425291e-58   1.5152668e-61   6.1039943e-04  1.3426096e-119   6.6132832e-59  2.1818695e-114  8.4955097e-118   1.3848929e-43   1.9254346e-03  1.3980544e-138  3.6691625e-116   8.1179195e-70  6.9984164e-108   2.8934316e-23  3.7151241e-163   2.6031220e-53  6.4078001e-153  1.6445957e-113   2.7974376e-17  6.4127247e-116   1.1213541e-72   3.9650296e-24  2.4980302e-146   6.6777842e-31  2.6522041e-114  5.9620978e-163
  7.1530930e-157  1.1933442e-137   5.4098624e-66  2.7406235e-118   5.7044902e-17   6.0857378e-94   2.3312960e-97  5.8270577e-148   1.7013653e-23   4.1684036e-30   6.1717425e-62  2.5176231e-120   3.9900246e-85  1.0729836e-115  2.2931797e-106   1.4364641e-45   4.1084357e-75  1.5955754e-101   2.3576128e-34  8.8725725e-131  1.5344972e-154   3.5821155e-97  1.5343099e-141  1.0772732e-148   2.1769119e-33  2.3132543e-116   7.8898100e-95   2.4890817e-94   1.5129815e-86   1.8385697e-62   9.9379195e-56   2.2285520e-94   2.4336903e-67   3.4180762e-70   9.9605146e-24   2.3963748e-20  1.3528189e-104  1.7477953e-141  1.3224858e-170  2.9695011e-155  2.0304213e-165  1.7042087e-145   1.4769833e-63   1.6925817e-13  2.0335415e-145  3.0882823e-155   2.3423726e-05  6.1164266e-169  5.4211867e-113  7.7022417e-172  3.4993852e-129   1.4028463e-09   4.9182094e-56   5.2548178e-09  1.9323530e-105   8.0316761e-52   1.0388889e-84  3.3279809e-158  7.1831094e-134   1.9175059e-70  2.9077807e-128   2.1994200e-11   1.1097212e-95   6.9233428e-36  9.6587184e-106   3.0912506e-50   4.0396100e-36  6.1104258e-110   6.6219690e-26  7.9215490e-133  6.0008923e-119  2.1459050e-127   5.3507189e-69   5.4500568e-24  4.2991152e-171   1.0458702e-69  2.7972322e-126   1.9592514e-90   9.3642299e-75  6.4013354e-110   2.0244633e-84  2.6133523e-117  1.2783768e-118  2.2774550e-109   4.8171114e-11   2.8637070e-54  7.0556641e-158   2.8000761e-80  3.7161944e-147   3.7193961e-18   5.7218365e-89   4.4547845e-34   4.2526078e-35  2.9245978e-126   8.1152449e-48   6.6387331e-89   3.6783702e-40  1.8568320e-132   2.8500360e-21  9.0305761e-115
   1.2861711e-22   2.2438898e-54  1.2450827e-140   4.8471001e-08  6.6546513e-104  1.0831145e-150  5.6078662e-161   1.0730719e-60  2.5863123e-125   3.6334788e-45  1.3519831e-172   2.0428320e-02  6.4477862e-152  1.0942631e-161  5.5384393e-142   1.0822432e-15  1.9712893e-120  3.6281588e-164   4.5451063e-57   2.0400045e-60   1.5089139e-42  1.1539241e-161   6.6278375e-92  4.3691735e-121   4.7536428e-22   5.4986984e-91  2.5768011e-163   5.1300816e-11  4.4799423e-162  7.3793017e-171  1.0446575e-170   4.5701624e-44   4.2373000e-75   3.5303379e-19   1.4203200e-77   4.1780588e-28  9.1509261e-122  1.3255540e-146  4.5662291e-110   2.6139538e-33  1.4132693e-125   4.2828673e-21  2.6770441e-117   1.7642480e-54   5.7611648e-46  5.8239022e-150   8.2259624e-17   9.0387892e-91   6.0299633e-30  2.0091291e-161   5.6091650e-83  6.7128338e-109   7.7866846e-24   3.7225266e-67   8.3416494e-49  6.5521803e-104   4.6602053e-67   1.1874509e-92   1.9917635e-10   7.9179632e-53  5.6299166e-154   1.3050221e-40  1.8700308e-120  2.5956922e-108   1.4828254e-01   3.1896494e-56   6.0248961e-86   1.3638379e-86  2.3483844e-120   1.0992398e-58  2.6710005e-150  1.9931414e-130  3.7756298e-120   6.4358903e-12   2.1777966e-82  8.4467733e-104  1.6593025e-141   7.6522382e-14  1.4587151e-137   2.9674188e-91   1.0352746e-06  1.6200715e-112  4.5960081e-152  3.8002882e-170   5.7044249e-67  1.9698590e-113  3.2478792e-105   1.3217940e-76   2.1595942e-24   7.6383743e-65   1.4061906e-65   4.9239337e-17  2.2513949e-105   5.7438496e-50   5.6096841e-55   7.2099644e-08   1.4277292e-74   6.5721054e-80   5.3024841e-23   9.0076191e-38
  3.5248064e-158   7.7354733e-92   1.4077634e-92   4.8286883e-13   6.5982586e-82   2.2693576e-46  8.0277081e-121   1.2924657e-77   9.4764711e-20   3.9582462e-69   2.2701617e-39  4.3867670e-146   1.3287065e-61  1.5990962e-140   2.0415259e-92   9.5076487e-75   5.4204262e-45   3.0164081e-11  1.7474739e-152   6.8390807e-73   4.5639908e-23  6.6556221e-125  2.0134784e-120  3.2614164e-127  2.9649107e-142   3.0797806e-52   3.8252957e-56  3.6731336e-114   7.8241132e-68   3.3263673e-15  1.5701394e-124  1.8300068e-100  5.8494742e-144  1.4593671e-125   1.9606356e-88   4.5745564e-62  6.3260200e-129   1.5314739e-64  3.0909073e-104  1.2631309e-114  7.2882132e-101   1.7798374e-71   1.6776219e-65  4.8465047e-155   2.2529530e-89  8.4303365e-139  2.8582688e-138  1.5590882e-157   2.4310404e-92   1.2617140e-16  2.2675485e-113   9.6766335e-06   6.3016636e-24   4.4187247e-63  1.4687537e-138   6.6512052e-27   2.5945126e-11  2.4478358e-139  4.5464689e-148  2.8213573e-131  6.0468324e-149   3.7559404e-21  1.2982382e-160  9.6619627e-126  4.8307172e-102   1.6157687e-27   4.1689251e-06   5.2691875e-11  1.4230061e-108  1.2279083e-108  8.4816358e-101   1.8080605e-06   5.6180297e-36  1.2027047e-116  1.7861296e-129  7.3691150e-158   9.2313567e-21   9.2610709e-71   3.9427728e-25   1.0612761e-33   1.8717803e-20  4.9685349e-122   3.6546235e-75   5.2483254e-28   2.0796337e-85   2.8508170e-68   2.1547749e-84  5.0860465e-105  1.2601961e-114   5.0538051e-39  4.4886236e-153  4.8743711e-159  4.5293476e-123  4.5388026e-103  5.2962268e-101   1.3966215e-54   3.2501426e-64  3.3368401e-105   3.6251918e-14  3.2378323e-158
  9.7804368e-110   2.7831768e-29   3.4648962e-61   1.1886873e-90  1.0674438e-120   1.4743574e-55  3.4293925e-101   4.4657330e-10   5.5708523e-21   1.7553578e-13  3.3636919e-113  1.0074540e-159   3.3296081e-78   2.9569566e-84   1.4627121e-35   4.4478201e-45   2.0784954e-02  1.6453015e-101   6.1491085e-82   1.4326505e-27   1.5904984e-39   3.6200902e-84   2.4235385e-37  7.2089817e-113  1.0854810e-110  4.4243836e-122  9.4780438e-140  4.3617946e-154   6.3952538e-21   7.0935590e-44   5.9310268e-72  1.5310783e-158  6.9621821e-143  1.6217614e-106   3.5571441e-92  7.2212585e-147   4.1105944e-67   8.6444821e-67  1.8588367e-157  5.5631361e-163   7.3672396e-94   1.8807011e-21  1.4196170e-149  1.2529845e-144   9.6064802e-78   2.1361203e-96  2.3142808e-123   8.5816114e-67  5.5188054e-110  4.2016420e-165  2.3779731e-167   3.3266534e-24  1.1646933e-139   2.6585441e-50  5.6479610e-138   5.9547181e-76   1.4543185e-37   1.0126157e-97   5.6873200e-67   9.6677452e-63  1.1893367e-103   9.3700544e-18  1.7049787e-163  1.4709938e-144  9.4766973e-135   1.4874710e-67  2.1780612e-143   1.5605377e-89   2.9021156e-08   4.4339845e-57  1.1709493e-108   5.3259415e-21   1.4624578e-11   7.4896156e-84  3.2264952e-116   1.1883655e-23   6.0242724e-85   6.8783811e-75  1.4858869e-105   5.6854429e-89   6.1792059e-14  4.9594199e-145  1.4640608e-109  4.9417916e-107  3.5127689e-134   2.6803032e-21  3.7856999e-100   1.2690753e-22   2.3170265e-07  1.3091154e-111   4.3072050e-43   5.8549129e-97  3.0609835e-154   1.3363292e-64  1.4606520e-119   3.3999097e-56  1.0265094e-120   1.7571939e-63  1.7996175e-127   2.8810242e-66
   1.5326276e-17  1.6864320e-104  1.3478204e-162   2.1141431e-17  2.2356197e-121   2.8127247e-21  2.7368112e-141   2.9458301e-31  3.5435826e-111  1.1794356e-118  5.1087202e-105  1.2548084e-133  7.9658579e-167  3.5262818e-131   5.6923654e-79   5.0784378e-52   1.7460309e-92   7.1033862e-50   2.2987337e-70  6.5474959e-142   4.5986780e-61  6.9219404e-111   2.2199784e-94   1.0054896e-89   1.6640943e-03   1.6435084e-66  2.1256988e-104   1.2615807e-19   3.5845628e-42  1.3661845e-140   9.9440945e-18  4.0929470e-155   8.1199364e-79  1.0654705e-135  6.2682026e-149  3.4427151e-101   4.4092321e-44  3.2981776e-149   3.9443189e-99  6.3404579e-169  2.4665032e-122   2.3959344e-99   4.6495003e-51   3.9364822e-01   1.5139257e-59   6.2010391e-73  8.9522991e-136  3.4131183e-153   3.7157934e-03   8.6371241e-29   1.0928533e-54  1.8561000e-120   3.4529165e-91  1.6235562e-141  3.3817078e-165   6.5125900e-03   1.7540904e-94  3.6282405e-130   1.2925192e-69   2.9451655e-22  1.3494125e-113  3.3830793e-154  1.9515941e-156   5.5297798e-04  5.1412455e-114  3.8769204e-155   2.7913695e-46   6.7601662e-10  2.8145251e-138   2.3423536e-54   6.9154748e-20   9.0172350e-46  5.1241413e-108   3.9543498e-86  7.1019659e-138   5.3819981e-08   1.2731819e-60  2.2082268e-114  3.7408645e-161  9.9683314e-130  1.6586891e-105  4.2138409e-126  9.4406583e-102   6.0477040e-54   3.3073648e-26  2.0610616e-169  5.0104941e-170  5.4125725e-104   2.8761989e-26  1.3050693e-134   5.3480206e-29   1.0107641e-72  1.2979767e-104  6.9744976e-138  1.2068155e-149  3.3332749e-164  1.5934888e-163   5.1339220e-70   1.3419536e-96   9.3230296e-07
   9.7929023e-49   4.6508426e-46  1.0001242e-151  9.1823314e-142  8.4426408e-111  9.7031454e-163  2.9555727e-152  5.5134092e-115   2.0756647e-57   4.3056343e-70   1.7557213e-67   4.4264363e-08   5.1105520e-08   1.2794268e-72   1.7151815e-74   5.7612749e-74   6.8681915e-49  2.0458545e-143   1.2678577e-31  1.8714110e-108   3.2414588e-50  9.6419994e-154  7.8633242e-122   5.4372392e-57  3.5506231e-155   1.3780620e-98  7.5995045e-137   3.4214451e-76  8.5432556e-119   2.7968602e-15  2.3581346e-127   6.6496200e-84   2.4940120e-66   2.1026097e-98  1.4790061e-117  8.9412615e-102   4.6041537e-07   1.0683792e-80   1.5080939e-58   2.4746530e-19   1.3586038e-01  2.1816822e-164   9.7910840e-24  4.3353853e-111  2.2080977e-145   1.2187305e-22  2.7842432e-108   1.0930270e-44   8.2175997e-82  5.0991352e-168   6.6517597e-14   1.2716347e-89  1.6736905e-163   2.1648824e-78   2.5263246e-77   3.3093062e-40   1.6247003e-71   2.5634191e-02   7.9929021e-57  4.0420421e-107  1.8396868e-158   1.7547011e-06  7.2570864e-105   1.4382237e-35   8.4361275e-92  9.1570718e-154  1.6175453e-117  3.7152407e-146  9.8051804e-171  4.2205959e-112   1.4527421e-37  9.9523470e-155  2.4849495e-119   9.1185039e-55   1.0409557e-47   7.3561304e-70  3.9112816e-134   2.2516539e-38  1.9330651e-110   4.2449834e-73   5.6734075e-41   4.4646830e-04   6.2743952e-40   2.1561987e-15   1.9995659e-84   4.5797552e-90   4.0390892e-90   1.6727584e-23   1.4103450e-32   7.3843550e-75  2.9252680e-114   9.1300331e-20  2.1156117e-149   2.1072262e-13   4.4770030e-37   1.8086429e-36   2.7513337e-38  1.3983866e-126  1.4669113e-144   6.4413039e-40
   5.3148298e-95  1.7626579e-113   1.4486279e-95  1.1658330e-141   1.6113201e-06  5.2016215e-112  3.3562657e-171   9.3290627e-58  1.9597833e-113  3.7440605e-170   3.0830329e-25   6.3995241e-66  1.8878729e-168  3.0065437e-168  2.9268215e-167   2.8208662e-21  7.6476286e-164   1.1931188e-33  9.3597066e-168  4.8172881e-128  1.3013776e-160   5.5035358e-35  1.3317856e-165  8.3042219e-115   1.4346647e-89  8.8213958e-154  1.7060468e-138   4.9244962e-49  2.1122430e-145   2.6269707e-92  1.3726473e-110   4.7642409e-77  2.4750029e-160  1.3811552e-140  1.2163844e-139  2.5052020e-160   4.1001981e-82   4.4227302e-99  1.0068649e-165   1.4465897e-31  1.2750612e-135   6.3516251e-45  1.1084674e-116  3.4903785e-139  4.2896256e-170  1.4216617e-113  5.1314821e-143  1.9628084e-157  1.6223573e-153  1.2151640e-103  3.7274166e-137   2.9281424e-94  4.2109639e-171  8.8746566e-140   1.7376901e-79   3.5109045e-46  4.8629261e-156   6.4438724e-83   1.8143897e-96   5.1708028e-62   2.1157550e-75  2.3037288e-145  2.1615003e-160   1.3649545e-81  4.4522572e-143   1.4019154e-68  1.4099476e-137  3.0687597e-103   5.1460367e-76   1.7290135e-75   5.3749576e-07  2.6954826e-168   6.8946199e-52   1.7103471e-56   1.1405490e-49  2.0349793e-103   6.6171163e-50   1.0507059e-14   5.8213741e-09  7.3986391e-128   3.3057425e-25  2.3469312e-101  5.4552567e-136  7.0338276e-152   4.1370872e-13   2.9375449e-88   7.7417006e-61   1.3110845e-20  5.6089418e-112  8.6680718e-108   8.6117661e-45   5.1857295e-96  2.9833046e-117  7.3503213e-172   4.3985257e-88   4.4094058e-85  1.5594534e-130  2.2367284e-165   5.0777124e-19  4.6323397e-157
  8.7013967e-166  1.5464271e-119  4.9459003e-108  2.8960215e-125   1.3766319e-12   2.2255324e-83   8.1273694e-01  1.2998960e-155  7.2528226e-130   4.6694282e-70   4.6461140e-05  3.8192317e-122   2.4180247e-33  4.8681840e-171  1.2924807e-107   4.5454889e-86  5.5234959e-157   5.1784213e-77   5.7608870e-71  1.6225380e-139   1.4264158e-09   6.9909967e-69   2.3298229e-77   5.4125367e-21   1.3559609e-94  4.8715013e-146   2.8559268e-09  1.4378116e-170  5.7678558e-168  9.6407330e-139   1.8651861e-13   1.8110430e-54  1.9463044e-128  3.7336603e-100   2.6385645e-92  7.3244554e-100  6.2922457e-112  1.3775379e-120   1.4574011e-76  2.0196130e-129  1.6700762e-160  2.2984319e-171   1.1947090e-35   5.5332767e-43  1.0151438e-108  1.1611052e-149   9.1750808e-07  6.1750667e-155   2.2036227e-20   3.8752412e-42   1.0305180e-63  4.2566480e-140   2.1884519e-71  6.1030567e-137  3.9824447e-104   6.9909933e-89   1.9792159e-10   7.0273075e-44   1.1852825e-51   2.7206651e-63   1.1205003e-50   3.5851746e-88   6.9206446e-21   5.8899474e-66  1.2309953e-166  3.6374518e-117  2.8835104e-118  7.5559547e-120   3.7175296e-60   1.8358553e-18   2.3272662e-77  4.3246921e-172   2.9577179e-99  1.9231135e-157  2.2668443e-124  2.8874389e-159  7.6888389e-143   2.3995405e-81  4.1225802e-121  4.6007959e-119   4.0342578e-92  1.7950491e-159   2.6039840e-50  1.4844492e-102  1.8032026e-136   9.3519285e-57  3.6863814e-170   9.2320291e-77  2.2005428e-148   7.7900696e-49   6.7837398e-28   6.5588784e-20  4.7593164e-136  1.6737618e-134   5.3399417e-74   2.2099230e-77   2.4395908e-90  3.2190026e-152   5.9222661e-45  1.5810732e-150
  4.6461162e-167  1.0700957e-129  6.3377294e-102   1.4633646e-26   8.0463882e-56  6.1794277e-111  6.4689011e-150   4.2829467e-21  2.9320081e-101  1.0117671e-107   2.5486040e-73  1.7475925e-126  9.9552548e-116  1.0799186e-149  1.3328181e-120  1.6809352e-122   2.0268671e-68   1.5188431e-68  2.6455453e-146   2.5809547e-12  6.8041361e-103  9.1884810e-172   1.8995112e-15   3.2991584e-26  2.8713290e-105  1.1482917e-155   1.5157496e-49  1.1448585e-105   8.0882123e-38  4.3400644e-128   1.6831578e-21   2.9154194e-10  6.9608794e-128  1.8320638e-163  1.6493076e-165   1.9056387e-02   8.1206989e-49  2.2473905e-166  2.0077336e-104   2.9671397e-09   3.7149070e-02   4.9902626e-61  1.9075137e-150   8.8358680e-12   5.6333538e-32   4.6044537e-48   1.2645758e-70   2.0015732e-69   5.1554726e-77   7.6229820e-13  1.3717598e-101  1.5133536e-137   1.0293121e-64   1.6677507e-49  5.5476850e-146   8.3648443e-38   3.5106108e-77   8.3046171e-54   7.6944195e-64   1.5617236e-12  1.1818894e-109   2.4941388e-20   1.7812309e-59   2.0941829e-59   8.2479474e-55   3.3258242e-44  6.5836135e-113  2.6755348e-112   3.8594635e-09   1.9541991e-41   5.0367222e-57   1.6559013e-60   3.0745197e-55   2.3358295e-78   1.4832544e-32   2.2765332e-51   1.4681071e-30  2.4404684e-126   4.7644649e-45  1.7643195e-165  4.2601561e-161   1.5704706e-16  4.4764848e-160   5.5709534e-53   1.3373487e-68   9.8443491e-35  9.8104915e-172   1.8465388e-47  7.7678130e-148   3.9033400e-83   2.0755840e-48   2.0564691e-41   3.0872441e-93   5.3633867e-02   4.7769699e-42  3.1444466e-142  9.4206696e-132  7.7804566e-106   4.6751606e-10  3.8974131e-101
